;07845043000893;FAZENDA BOM AGROCOMERCIAL LTDA;2;161099;ESTRADA;DAS CACHOEIRAS;4;CONJ 2 I ANDAR;JARDIM S.SILVESTRE;5356000;SP;SAO PAULO;;;;;5
;07866706000180;RHAMA QUALIS PODA EM ARVORES LTDA;2;161002;RUA;ANTONIO LOPES DE BARROS;919;;JARDIM PERI;2675000;SP;SAO PAULO;11 62588905;11 62586382;;afracontabil@allnet.com.br;1
;07866802000128;TRANS-RUR UNICO TRANSPORTES E SERVICOS LTDA;8;161003;RUA;DIAMANTINA;909;SALA 02;VILA MARIA;2117011;SP;SAO PAULO;11 69090444;;11 69092411;contabilalmeida@terra.com.br;5
;07868235000149;AGRO PASTORIL SOUZA LEMOS AGROPASTOR LTDA;2;151201;RUA;MARCOS MELEGA;150;APTO 10 C;ALTO DE PINHEIROS;5466010;SP;SAO PAULO;;;;;1
;07877628000119;ULLA COMERCIO DE EQUIPAMENTOS E SERVICOS AGRICOLAS LTDA;8;161003;RUA;DIAMANTINA;909;SALA 03;VILA MARIA;2117011;SP;SAO PAULO;11 69090444;;11 69092411;contabilalmeida@terra.com.br;5
;07881810000143;LIMA E DINIZ SERVICOS DE TREINAMENTO E ADESTRAMENTO LTDA;2;162803;AVENIDA;LINEU DE PAULA MACHADO;1263;;JARDIM EVEREST;5601001;SP;SAO PAULO;11 37727565;11 37724823;11 37727565;copla@uol.com.br;1
;07886461000152;BRAZIL TIMBER AGROFLORESTAL S.A. EM LIQUIDACAO;2;230600;ALAMEDA;CAMPINAS;977;CONJ 73 PARTE B;JARDIM PAULISTA;1404001;SP;SAO PAULO;11 25923380;;11 50413420;FINANCEIRO@SYKUE.COM.BR;5
;07888391000171;AGROPECUARIA POTENCIAL LTDA;4;163600;RUA;PORTO MARTINS;546;CONJ 4;BROOKLIN PAULISTA;4570140;SP;SAO PAULO;11 55859585;;11 55859585;secretaria@pizzolcontbil,com.br;1
;07903740000691;FRIGG FLORESTAL S.A.;2;230600;AVENIDA;DAS NACOES UNIDAS;14261;COND TW TORRE MORUMBI ANDAR 20 ESCRITORIO 2001B;VILA GERTRUDES;4794000;SP;SAO PAULO;67 30442400;;11 21656850;RADS@FRIGG.COM.BR;5
;07906416000112;TULUM MANEJO DE EQUINOS LTDA;8;162803;RUA;JOSE CARLOS DE TOLEDO PIZA;245;AP. 11;JD. PARQUE MORUMBI;5712070;SP;SAO PAULO;11 65916322;;;;1
;07915649000181;MARILENE APARECIDA DA CONCEICAO DOS SANTOS;2;122900;ESTRADA;ESTRADA DA BARRAGEM;4888;;BARRAGEM;4893020;SP;SAO PAULO;11 59784706;;;;5
;07920320000109;AGROELP AGROPECUARIA LTDA.;4;161099;AVENIDA;NOVE DE JULHO;4865;8 ANDAR;JARDIM PAULISTA;1407200;SP;SAO PAULO;11 21630150;;;;1
;07922249000101;SHA AGROPECUARIA S.A.;8;161099;AVENIDA;SANTO AMARO;722;2 ANDAR;VILA NOVA CONCEICAO;4506000;SP;SAO PAULO;11 30401283;;11 30401283;fiscal@saoluiz.com.br;5
;07927774000101;MASAMI TASHIRO;2;122900;ESTRADA;COLONIA;5000;;COLONIA PAULISTA;4892020;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;07927907000220;LUIZ TSUNEO KITABAYASHI;2;121101;ESTRADA;RIBEIRAO VERMELHO;15;;EMBURA;4893000;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;07927974000164;JORGE KITABAYASHI;2;133499;ESTRADA;DO RIBEIRO VERMELHO;15;;CIPO;5170400;SP;SAO PAULO;11 46613014;11 46612615;11 46613742;fiscorey@uol.com.br;5
;07942914000110;ITIRO KAWAGUCHI;2;122900;RUA;PROF. HASEGAWA;1289;;COLONIA ITAQUERA;8260000;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;07952141000153;KAZUYOCHI NAKAO;2;122900;AVENIDA;KAYO OKAMOTO;2000;;COLONIA;4875000;SP;SAO PAULO;11 88368344;11 32574855;11 38362909;;5
;07957670000140;FRANCISCO MARQUES DA SILVA;2;122900;RUA;DO SERVIDAO;1;A;JARDIM DAS OLIVEIRAS;4892000;SP;SAO PAULO;11 59784123;11 59784128;;avantecontabilidade@ig.com.br;5
;07960304000140;LEONALDO KAORU YANO;2;122900;AVENIDA;PAULO GUILGER REIMBERG;2897;;COCAIA;4858570;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;07961512000163;TELC AGROPECUARIA LTDA.;2;161099;AVENIDA;BRIGADEIRO FARIA LIMA;1713;SALA 01 15 ANDAR;JARDIM PAULISTANO;1452001;SP;SAO PAULO;14 38412749;;14 38412749;jrescritorio@uol.com.br;5
;07968655000105;PAULO SEISHIM INOUE;2;121101;ESTRADA;ESTRADA DO CIPO;157;POSTE 1934;CIPO;4891000;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;07968667000121;JOAO DOS SANTOS SILVA;2;122900;RUA;ISABEL BUENO;45;;COLONIA PAULISTA;4895055;SP;SAO PAULO;11 59773042;;11 38362909;;5
;07968748000121;TAKECHI TANAKA;2;121101;ESTRADA;VARGEM GRANDE;S/N;;PARELHEIROS;4896090;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;07974502000162;KAZUHISA TAMURA;2;122900;ESTRADA;DO JUSA;3932;;PARELHEIROS;4889000;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;07974509000184;MARCELINO MOREIRA GUIMARAES;2;122900;ESTRADA;ESTRADA DA BARRAGEM;S/N;KM - 57 DA FEPASA;BARRAGEM;4895030;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;07975340000187;JORGE ISAMU NAKAMURA;2;121101;ESTRADA;DE PIRAPORA;1;;JARDIM JARAGUA;5275010;SP;SAO PAULO;11 96591943;11 39166135;11 38362909;NOVOANHANGUERA@HOTMAIL.COM;5
;07976599000142;FREDERICO TOMIO NAKAMURA E OUTRO;2;121101;ESTRADA;DE PIRAPORA;1;;PQ. NOVA ANHANGUERA;5271280;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;07976603000172;TSUKASA TAKAHARA E OUTRO;2;122900;AVENIDA;KAYO OKAMOTO;150;;VARGIMHA;4892020;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;07983169000158;TOSHIAKI OKADA;2;121101;RUA;GUICHI YOSHIOKA;240;;ITAQUERA;5315020;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;07983221000176;YUICHI IDE;2;122900;ESTRADA;DO GRAMADO;S/N;;PARELHEIROS;4893460;SP;SAO PAULO;11 38368344;11 38362909;11 38368344;;5
;07985464000143;MAURICIO BUENO DOS SANTOS E OUTRA;2;122900;ESTRADA;ESTRADA DA FAMILIA;500;;COLONIA;4892020;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;07985464000224;MAURICIO BUENO DOS SANTOS E OUTRA;2;122900;ESTRADA;DO CAIBRO;40;;COLONIA;4892020;SP;SAO PAULO;11 32574855;11 38368344;11 38362909;;5
;07985464000305;MAURICIO BUENO DOS SANTOS E OUTRA;2;122900;ESTRADA;VARGEM GRANDE;S/N;;PARELHEIROS;4892020;SP;SAO PAULO;11 38368344;11 38362909;11 32574855;;5
;07985611000185;SOROKU AIZAWA;2;121101;RUA;2;2750;;RECANTO DOS NOBRES;4880120;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;07985619000141;LUIZ HENRIQUE BUENO;2;122900;ESTRADA;VARGEM GRANDE;159;153-B;COLONIA PAULISTA;4895020;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;07985638000178;PAULO IWAO TANIGUCHI;8;121101;ESTRADA;ESTRADA VARGEM GRANDE;93;;COLONIA;4840770;SP;SAO PAULO;11 32574855;11 38368344;11 38362909;;5
;07998681000178;SITIO SANTO EXPEDITO (E OUTROS);8;122900;RUA;N. SRA. APARECIDA / ESTR. BARRAGEM;6500;;BARRAGEM;4895020;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;07998694000147;SITIO SAO PEDRO ( E OUTROS);8;122900;ESTRADA;DA BARRAGEM;4888;;PARELHEIROS;4895020;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;07999245000113;JORGE NORIO KAGOHARA E OUTROS;8;121101;ESTRADA;DA CUMBICA;2981;;JARDIM ARACATI;4947000;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08001749000165;ANTONIO NOBUO YANO;2;122900;AVENIDA;PAULO GUILGER REIMBERG;2897;;COCAIA;4858570;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08004084000143;HERMENEGILDO HESSEL;2;121101;RUA;BENEDITO SCHUNK;20;;EMBURA;4891000;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08005151000144;SHIGUEO KATAYAMA;2;121101;ESTRADA;DO PAIOL VELHO;2125;;ITAIM;4895020;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08005151000225;SHIGUEO KATAYAMA;2;121101;OUTROS;CHACARA KATAYAMA;600;;CASA GRANDE;4895020;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08005151000306;SHIGUEO KATAYAMA;2;121101;ESTRADA;JACEGUAVA;S/N;;JACEGUAVA;4960020;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08005151000497;SHIGUEO KATAYAMA;2;121101;ESTRADA;JACEGUAVA;5900;;CASA GRANDE;4960020;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08005151000578;SHIGUEO KATAYAMA;2;121101;ESTRADA;DO PAIOL VELHO;80;;DOS FURTADOS;4895020;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08005203000182;SOGORO IKEDA;2;133499;RUA;JAIME RIBEIRO WRIGHT;302;;ITAQUERA;8260070;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08005240000190;GILBERTO KOYO IKEDA E OUTRO;2;122900;RUA;JAIME RIBEIRO WRIGHT;302;;ITAQUERA;8260070;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08005255000159;YASUO SUZUKI E OUTRO;8;155505;RUA;MASATO MISAWA;40;40- FUNDOS E 74;ITAQUERA;8260000;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08005445000176;EDSON KAZUO INOUE;2;121101;ESTRADA;DE PARELHEIROS - KM 34;S/N;POSTE 43038;ITAIM;4890350;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08005561000195;MISAKO IKEGAMI;2;121101;ESTRADA;DA CUMBICA;2800;;VILA JACI;4947000;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08006012000135;JURACY COELHO DA SILVA FILHO;2;122900;ESTRADA;DO MASSAO;400;;BARRAGEM;4895020;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08006238000136;TERUYOSHI YANO;2;122900;AVENIDA;PAULO GUILGER REIMBERG;2897;PARELHEIROS;COCAIA;4858570;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08006238000217;TERUYOSHI YANO;2;122900;AVENIDA;PAULO GUILGER REIMBERG;2897;;PARELHEIROS;4858570;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08006315000158;MARCELO ANDRADE SOLANO;2;151201;AVENIDA;IRAI;2052;;INDIANOPOLIS;4082006;SP;SAO PAULO;14 38827885;11 40574987;14 38827885;ruralassessoria@lpnet.com.br;5
;08007062000137;JOAO INOUE;2;121101;RUA;TOMEKICHI INOUYE;200;;COLONIA PAULISTA;4892000;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08007079000194;KAZUCO OKADA;8;133404;RUA;GUICHI YOSHIOKA;240;;ITAQUERA;8260150;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08007240000120;PATRICIO YOSHIO YOSHIOKA;2;122900;RUA;JAIME RIBEIRO WRIGHT;532;;ITAQUERA;8260070;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08011441000109;INTEGRALAT AGRO-NEGOCIOS LTDA;4;161099;AVENIDA;CIDADE JARDIM;427;"ANDAR: 3;";ITAIM BIBI;1453000;SP;SAO PAULO;11 30306000;11 30306181;11 30306209;SSILVA@PARMALAT.COM.BR;5
;08011812000144;PHARMAWORLD SERVICOS DE CONSULTORIA E PARTICIPACOES LTDA;8;161099;RUA;CANCIONEIRO POPULAR;116;APTO. 138 BLOCO II;CHACARA SANTO ANTONIO;4710000;SP;SAO PAULO;11 50414322;;11 55427963;crcguido@terra.com.br;1
;08012185000166;MUNDO NOVO AGRICOLA E PASTORIL S/S LTDA.;2;161099;RUA;DOM LUIZ BRAGANCA;181;APTO 42;MIRANDOPOLIS;4050060;SP;SAO PAULO;11 38160449;;;staff@staff.adv.br;1
;08013350000102;CHACARA MARIANA;8;122900;ESTRADA;DO CAIBRO;40;;COLONIA;4892020;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08013356000171;SITIO DAS TUIAS;2;122900;ESTRADA;ESTRADA VARGEM GRANDE;S/N;;PARELHEIRO;4892020;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08015376000181;NELSON EIKITI MAZIKINA;2;121101;RUA;JULIAO FAGUNDES;442;-;CORISCO / TUCURUVI;2366216;SP;SAO PAULO;11 32554099;;11 32551804;www.diretoria@produtoronline.com;5
;08020185000299;WALTER HIDEK KASHIMA;2;119905;FAZENDA;AGUAS DA CACHOEIRINHA I;S/N;;FREI BENTO;4151020;SP;SAO PAULO;15 35423050;15 35421698;15 35422466;falecom@orgunida.com.br;5
;08021976000152;JURUMIRIM AGRICOLA LTDA;4;161099;PRACA;DOM JOSE GASPAR;134;CONJUNTO 62-C;REPUBLICA;1047010;SP;SAO PAULO;14 36243447;;;;1
;08023052000195;HIDEO OGATA;2;122900;RUA;HENRIQUE REIMBERG;1265;;COLONIA PAULISTA;4890610;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08023066000109;YOSHITAKA OGATA;2;155505;RUA;HENRIQUE REIMBERG;1265;;COLONIA PAULISTA;4890610;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08023069000223;PAULO TOSHIO KOMURA;2;122900;ESTRADA;VARGEM GRANDE;S/N;;VARGEM GRANDE;4896000;SP;SAO PAULO;11 38368344;11 38362909;11 32574855;;5
;08023069000304;PAULO TOSHIO KOMURA;2;122900;ESTRADA;VARGEM GRANDE;S/N;;VARGEM GRANDE;4896000;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08023401000179;EDUARDO KASUTO KOSAKA;2;121101;RUA;JOAO AMOS COMENIUS;1256;;COCAIA;4844610;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08023472000171;TOMOJI EBUCHI;2;121101;RUA;AGRIMENSOR SUGAYA;1597;;ITAQUERA;8260030;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08024256000140;RENATO TOSHIAKI KAMIMURA;2;122900;AVENIDA;ADRIANO BERTOZZI;624;;ITAQUERA;8265000;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08024297000137;EDINALDO IKEMORI E OUTROS;2;122900;RUA;JAIME RIBEIRO WRIGHT;835;;ITAQUERA;8260070;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08024354000188;MILTON SHIGUER IKEMORI;2;122900;AVENIDA;ADRIANO BERTOZZI;908;;ITAQUERA;8265000;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08025088000108;TAKASHI NAKAMARU;2;121101;RUA;TINICIRO ICIBACI;487;;ITAQUERA;8260280;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08028380000184;LUIZ GONZAGA JACOB E OUTRA;2;122900;ESTRADA;ESTRADA DO CURUCUTU;146;;BARRAGEM;4895020;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08031016000173;BENEDICTO ANTONIO DA LUZ E OUTROS;2;121101;AVENIDA;JOSE LUTZENBERGER;152;;EMBURA;4893015;SP;SAO PAULO;11 59784204;;11 38368344;SINDICATO.FISCAL@GMAIL.COM;5
;08032604000121;CLOVIS KOITI NAKAMARU;2;155505;RUA;TINICIRO ICIBACI;487;;ITAQUERA;8260280;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08033115000194;MARIO IDUMI YOSHIMOTO;2;121101;RUA;SIDONIO APOLINARIO;68;;JD. SANTA FE;4859010;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08034442000160;CESAR HIROSHI KAMEOKA;2;122900;RUA;HISAJI MORITA;996;;ITAQUERA;8260130;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08034476000155;TOSHIJI KAMEOKA;2;121101;RUA;HISAJI MORITA;996;;ITAQUERA;8260130;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08034981000108;SUSUMU HASHIMOTO E OUTRO;2;121101;ESTRADA;JACEGUAVA;500;;CASA GRANDE;4960020;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08035093000100;MARIO KATSUYUKI TANIGUCHI;2;122900;AVENIDA;ADRIANO BETOZZI;322;;ITAQUERA;8265000;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08040962000186;JOAO ZILLIG DA SILVA;2;121101;RUA;GONCALO BERCEO;150;;JD. ALVORADA;4855410;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08041363000187;IRINEU FERACIM;8;121101;RUA;HISAJI MORITA;1621;;ITAQUERA;8260130;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08041380000114;JOAO FERNANDES PERNA E OUTROS;2;121101;ESTRADA;DA CACHOEIRA;908;;JD. SAO JOAO;2326000;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08041483000184;VANDIL BELARMINO JACOB E OUTRO;2;122900;ESTRADA;DO MASSAO;S/N;;VARGINHA;4895030;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08047685000133;BUNJI WATAI;2;122900;RUA;ITALIA GIUSTE;468;;ITAQUERA;8260000;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08047731000102;SIDEHOME NAKAMURA;2;133404;ESTRADA;DO PESSEGO;900;;ITAQUERA;8260000;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08050687000262;CHARLEY KENJI SUZUKI;2;122900;RUA;PEDRO FELICIANO;153;;ITAQUERA;8290100;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08051030000139;VICENTE PIRES DE PAIVA;2;122900;ESTRADA;MUNICIPAL;500;;BARRAGEM;4895030;SP;SAO PAULO;11 32574855;11 38368344;11 38362909;;5
;08051033000172;JOSE MASSAO OKAMOTO;2;122900;RUA;PEDRO CRISTIANO;160;;COLONIA PAULISTA;4875000;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08054089000180;ROBERTO MINORU WATAI;2;133404;RUA;ITALIA GIUSTE;688;;ITAQUERA;8260000;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08054274000256;MANUEL DE ARAUJO;2;121101;ESTRADA;SERVIDAO PUBLICA;S/N;;TRES CRUZES;2306000;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08054274000337;MANUEL DE ARAUJO;2;121101;ESTRADA;SEM NOME;600;POSTE 28335;TRES CRUZES;2284000;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08054283000247;VIRGINIA DE ARAUJO FERNANDES;2;121101;ESTRADA;DO PIQUERI;S/N;;TRES CRUZES;2283000;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08054283000328;VIRGINIA DE ARAUJO FERNANDES;2;121101;ESTRADA;SEM NOME;650;POSTE 28335;TRES CRUZES;2284000;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08054356000110;IMI KIMURA;2;121101;RUA;KEIA NAKAMURA;410;;ITAQUERA;8260240;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08054374000100;KAZUO KIMURA;2;121101;RUA;KEIA NAKAMURA;410;;ITAQUERA;8260240;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08054441000188;YOKICHI OKUYAMA;2;121101;RUA;CHUBEI TAKAGASHI;766;;ITAQUERA;8260000;SP;SAO PAULO;11 32574888;11 38362909;11 38368344;;5
;08055786000156;EDGAR SOLANO MARREIROS;2;151201;AVENIDA;IRAI;2052;;INDIANOPOLIS;4082006;SP;SAO PAULO;14 38827885;11 40574987;14 38827885;ruralassessoria@lpnet.com.br;5
;08062858000192;VALTER RODRIGUES DA SILVA AGROPECURIOS;2;163600;RUA;PROFESSOR JOSE DE BARROS PINTO;95;FUNDOS;JARDIM FRUGOLI;3674040;SP;SAO PAULO;11 66843328;;;frutasclim@uol.com.br;1
;08066526000186;KOITI MURAKAMI;2;121101;RUA;BR DE PAIVA MANSA;50;;VARGINHA;4870020;SP;SAO PAULO;13 38368344;11 32584855;11 38362909;;5
;08066536000111;DONIZETE DOS SANTOS REIMBERG;2;122900;ESTRADA;DA COLONIA;S/N;;VARGINHA;4892000;SP;SAO PAULO;11 32574855;11 38368344;11 38362909;;5
;08068552000143;GABRIEL MARQUES DE MENDONCA;2;122900;ESTRADA;FLORESTAL;650;;PARELHEIROS;4882010;SP;SAO PAULO;11 46613014;11 46613014;11 46613014;fiscorey@uol.com.br;5
;08072568000120;DIONISIO HENGLER BUENO E OUTRA;2;122900;ESTRADA;DA BARRAGEM;968;;COLONIA PAULISTA;4895020;SP;SAO PAULO;11 38368344;11 32574855;11 38362900;;5
;08072814000143;WILSON HESSEL ROSCHEL;2;121101;AVENIDA;KAYO OKAMOTO;1350;;COLONIA;4875000;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08073064000124;CARLOS ROBERTO NAKAO;2;121101;ESTRADA;DO CARLOS;560;;VARGINHA;4892030;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08073084000103;VANDERLEI ESTEVES MANSANARES;2;113000;ALAMEDA;MINISTRO ROCHA AZEVEDO;545;121;CERQUEIRA CESAR;1410001;SP;SAO PAULO;11 30628246;11 30836234;11 30628246;mansanares@terra.com.br;5
;08076108000170;TOSHIHARU TANAKA;2;121101;ESTRADA;CURUCUTU;800;;CURUCUTU;4895000;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08078239000196;GIANNICOLA MATARAZZO GEMBRINI FERRADURAS;8;162803;RUA;HADDOCK LOBO;403;CONJ 11-A;CERQUEIRA CESAR;1414001;SP;SAO PAULO;11 55212938;;11 55486826;STARCONTI@TERRA.COM.BR;1
;08081482000163;MICHIKO TANEGUTI;2;121101;RUA;TINECIRO ICIBACI;396;;ITAQUERA;8260280;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08081493000143;OLIMPIO MASSUO MATSUMOTO;8;122900;RUA;KEIICHI MATSUMOTO;446;;ITAQUERA;8260000;SP;SAO PAULO;11 32574855;11 38368344;11 38362909;;5
;08082262000154;JOAO OWA E OUTROS;8;122900;RUA;ZITUO KARAZAWA;201;;ITAQUERA;8260120;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08082339000196;TAMOTSU SHIMOYAMA;8;121101;RUA;JOSE R. RODRIGUES;6;;ARAGUAVA;4880130;SP;SAO PAULO;11 32574888;11 38362909;11 38368344;;5
;08083488000170;ALEXANDRE MASSAAKI INOUE E OUTROS;2;121101;RUA;TADAO INOUE;800;;COLONIA (ZONA SUL);4875005;SP;SAO PAULO;11 63825655;11 59203404;11 38368344;SINDICATO.FISCAL@GMAIL.COM;5
;08085054000109;LUIZ MASSANOBU MYAHIRA;8;121101;ESTRADA;DA SERVIDAO;274;ESTR. SANTO ANDRE;PQ. SAO RAFAEL;8320280;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08085147000133;TADATOSHI SHIMOYAMA;2;121101;ESTRADA;PAIOL VELHA;1903;;ARAGUAVA;4880120;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08090286000155;CLAUDINEI BUENO DIAS;2;122900;AVENIDA;KAYO OKAMOTO;77;;COLONIA;4875000;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08091749000950;AZENGLEVER AGROPECUARIA LTDA.;2;210101;RUA;JERONIMO DA VEIGA 164;164;CONJ 16 E;JARDIM EUROPA;4536900;SP;SAO PAULO;11 51808900;11 51808901;;FISCAL@CORUS.COM.BR;1
;08091917000150;JOSE ALBERTO FRANCISCO DA SILVA;2;122900;AVENIDA;ADRIANO BERTOZZI;908;;ITAQUERA;8265000;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08098935000164;KAZUO KAMEOKA;8;122900;RUA;HISAJI MORITA;834;;ITAQUERA;8260130;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08099032000106;HIROMI INOUE;2;121101;ESTRADA;DE PARELHEIROS - KM 34;S/N;POSTE 43038;ITAIM;4895030;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08099184000109;TOYOZO IKEDA;2;116499;ESTRADA;DO PESSEGO;2001;;ITAQUERA;8260001;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08099184000281;TOYOZO IKEDA;8;133404;ESTRADA;DO PESSEGO;2000;;ITAQUERA;8260000;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08099425000101;MARIO RASQUINHO PRESTES;2;122900;ESTRADA;DA FAMILIA;11;;COLONIA;4895060;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08099450000195;ROBERTO SADAO INOUE;2;121101;ESTRADA;DO CIPO;157;POSTE 1934;CIPO;4895050;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08099461000175;ARLINDO RASQUINHO HEMMEL;2;121101;ESTRADA;JOSE CRUZ;11;;COLONIA;4895050;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08103206000159;AGROPECUARIA ORGANIZACAO BOM JESUS LTDA;2;151201;AVENIDA;BRIGADEIRO FARIA LIMA;1811;CONJ 513 ANDAR 5;JARDIM PAULISTANO;1452001;SP;SAO PAULO;67 34421340;;;BETAMCASTRO@GMAIL.COM;5
;08105354000102;LUIZ NOBORU KIMURA;2;121101;ESTRADA;DO PAIOL;1989;;RECANTO CAMPO BELO / PARELHEIROS;4880120;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08115959000184;EDUARDO TETSURO KITAGAMI;2;122900;ESTRADA;DO ITAIM;874;;CASA GRANDE;4865000;SP;SAO PAULO;11 32574855;11 38368344;11 38368344;;5
;08143461000206;MACAFISH - PISCICULTURA, IMPORTACAO E EXPORTACAO LTDA;4;322101;RUA;ALICE BARROS CASTILHO;353;;JARDIM ATALIBA LEONEL;2324080;SP;SAO PAULO;14 32982920;;;contabilmpf@lpnet.com.br;1
;08143708000103;LUIZ VIEIRA DE ARAUJO E OUTROS;2;121101;AVENIDA;AGENOR GLAUSNER;420;;COCAIA;4858570;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
;08143815000131;EIHO OMINE;2;121101;AVENIDA;CEL. SEZEFREDO FAGUNDES;14123;;CACHOEIRA;2368000;SP;SAO PAULO;11 32574855;11 38362909;11 38368344;;5
;08143850000150;TOYOSHIGUE YOGUI;2;121101;RUA;KOTINDA;895;;CACHOEIRA;2365010;SP;SAO PAULO;11 32574855;11 38368344;11 38362909;;5
;08143874000100;HARUKIYO YAMAMOTO;2;121101;ESTRADA;DA VARGINHA KM 06;S/N;;VARGINHA;4895030;SP;SAO PAULO;11 38368344;11 32574855;11 38362909;;5
